Run	Copy_number	Feature	Average_distance_to_nearest_feature	Standard_deviation	#_of_times_shuffled_average_was_below_real_average
0	3x	open_chromatin_state_5	8125.2	11008.0	.
1	3x	open_chromatin_state_5	15955.0	57152.9	0
2	3x	open_chromatin_state_5	21963.2	85351.8	0
3	3x	open_chromatin_state_5	30813.5	110866.6	0
4	3x	open_chromatin_state_5	33636.3	101900.2	0
5	3x	open_chromatin_state_5	34874.4	117256.3	0
6	3x	open_chromatin_state_5	10157.0	14137.7	0
7	3x	open_chromatin_state_5	40976.2	117302.7	0
8	3x	open_chromatin_state_5	12184.7	29782.1	0
9	3x	open_chromatin_state_5	45238.0	119589.1	0
10	3x	open_chromatin_state_5	10939.3	23755.7	0
11	3x	open_chromatin_state_5	28855.5	80218.2	0
12	3x	open_chromatin_state_5	36233.7	106193.9	0
13	3x	open_chromatin_state_5	19225.1	44609.7	0
14	3x	open_chromatin_state_5	12945.3	26345.7	0
15	3x	open_chromatin_state_5	37220.6	90348.8	0
16	3x	open_chromatin_state_5	12134.2	20373.9	0
17	3x	open_chromatin_state_5	24828.3	47671.5	0
18	3x	open_chromatin_state_5	14757.9	34236.4	0
19	3x	open_chromatin_state_5	26806.8	62868.3	0
20	3x	open_chromatin_state_5	13131.3	29870.0	0
21	3x	open_chromatin_state_5	39757.6	106866.2	0
22	3x	open_chromatin_state_5	35158.1	112316.2	0
23	3x	open_chromatin_state_5	19592.5	48532.6	0
24	3x	open_chromatin_state_5	17200.2	32294.6	0
25	3x	open_chromatin_state_5	47604.9	136400.3	0
26	3x	open_chromatin_state_5	20341.7	55328.7	0
27	3x	open_chromatin_state_5	48138.6	100713.6	0
28	3x	open_chromatin_state_5	88155.9	185151.1	0
29	3x	open_chromatin_state_5	15780.6	47314.6	0
30	3x	open_chromatin_state_5	17776.5	40491.4	0
31	3x	open_chromatin_state_5	28201.8	99021.2	0
32	3x	open_chromatin_state_5	22852.1	65154.3	0
33	3x	open_chromatin_state_5	47947.9	147690.2	0
34	3x	open_chromatin_state_5	29073.2	62378.5	0
35	3x	open_chromatin_state_5	16979.5	34400.7	0
36	3x	open_chromatin_state_5	22884.9	96617.7	0
37	3x	open_chromatin_state_5	9510.9	14933.7	0
38	3x	open_chromatin_state_5	22654.8	91938.8	0
39	3x	open_chromatin_state_5	41164.3	118576.0	0
40	3x	open_chromatin_state_5	10622.5	20515.6	0
41	3x	open_chromatin_state_5	10715.8	11278.0	0
42	3x	open_chromatin_state_5	13124.2	28044.3	0
43	3x	open_chromatin_state_5	42592.6	116203.7	0
44	3x	open_chromatin_state_5	40677.5	139986.7	0
45	3x	open_chromatin_state_5	29302.4	80379.0	0
46	3x	open_chromatin_state_5	29235.6	97879.1	0
47	3x	open_chromatin_state_5	20830.5	91767.6	0
48	3x	open_chromatin_state_5	39179.5	107301.9	0
49	3x	open_chromatin_state_5	51433.0	126927.6	0
50	3x	open_chromatin_state_5	31215.7	93595.3	0
51	3x	open_chromatin_state_5	55925.2	146341.8	0
52	3x	open_chromatin_state_5	41759.1	112910.0	0
53	3x	open_chromatin_state_5	36465.3	122583.6	0
54	3x	open_chromatin_state_5	28372.4	72911.0	0
55	3x	open_chromatin_state_5	28062.1	108844.8	0
56	3x	open_chromatin_state_5	25508.3	92360.7	0
57	3x	open_chromatin_state_5	11257.8	26163.9	0
58	3x	open_chromatin_state_5	9142.2	16152.1	0
59	3x	open_chromatin_state_5	13338.3	35522.7	0
60	3x	open_chromatin_state_5	27270.0	76809.3	0
61	3x	open_chromatin_state_5	29527.6	67703.0	0
62	3x	open_chromatin_state_5	10575.1	17454.8	0
63	3x	open_chromatin_state_5	11107.5	24859.3	0
64	3x	open_chromatin_state_5	18855.7	44522.7	0
65	3x	open_chromatin_state_5	40448.4	115084.3	0
66	3x	open_chromatin_state_5	36961.8	107959.2	0
67	3x	open_chromatin_state_5	33336.9	96493.5	0
68	3x	open_chromatin_state_5	39017.4	124176.4	0
69	3x	open_chromatin_state_5	27952.3	93708.7	0
70	3x	open_chromatin_state_5	30176.2	89379.7	0
71	3x	open_chromatin_state_5	45864.6	121800.5	0
72	3x	open_chromatin_state_5	40904.4	102618.4	0
73	3x	open_chromatin_state_5	21519.4	95843.4	0
74	3x	open_chromatin_state_5	26737.7	54367.8	0
75	3x	open_chromatin_state_5	36001.2	105180.0	0
76	3x	open_chromatin_state_5	28583.3	71309.2	0
77	3x	open_chromatin_state_5	48758.9	118707.5	0
78	3x	open_chromatin_state_5	27816.5	71053.9	0
79	3x	open_chromatin_state_5	44350.8	135974.4	0
80	3x	open_chromatin_state_5	27021.0	86417.0	0
81	3x	open_chromatin_state_5	24252.8	93285.5	0
82	3x	open_chromatin_state_5	10092.9	12516.4	0
83	3x	open_chromatin_state_5	39690.1	121952.3	0
84	3x	open_chromatin_state_5	49946.1	146954.8	0
85	3x	open_chromatin_state_5	43296.0	127980.1	0
86	3x	open_chromatin_state_5	16338.5	38052.0	0
87	3x	open_chromatin_state_5	18192.7	45060.4	0
88	3x	open_chromatin_state_5	24674.5	55794.7	0
89	3x	open_chromatin_state_5	25151.5	49862.0	0
90	3x	open_chromatin_state_5	21988.5	93971.0	0
91	3x	open_chromatin_state_5	38589.2	116974.1	0
92	3x	open_chromatin_state_5	29490.5	79888.6	0
93	3x	open_chromatin_state_5	35137.2	121088.8	0
94	3x	open_chromatin_state_5	23995.9	90271.2	0
95	3x	open_chromatin_state_5	26622.3	105306.5	0
96	3x	open_chromatin_state_5	36853.3	113677.7	0
97	3x	open_chromatin_state_5	12158.0	35680.3	0
98	3x	open_chromatin_state_5	56884.2	124864.1	0
99	3x	open_chromatin_state_5	32779.2	86578.9	0
100	3x	open_chromatin_state_5	8082.7	9031.4	1
101	3x	open_chromatin_state_5	39568.7	107655.8	1
102	3x	open_chromatin_state_5	11996.8	26143.9	1
103	3x	open_chromatin_state_5	23202.7	50500.5	1
104	3x	open_chromatin_state_5	35046.8	100773.6	1
105	3x	open_chromatin_state_5	29450.6	80445.3	1
106	3x	open_chromatin_state_5	17431.2	59093.3	1
107	3x	open_chromatin_state_5	16497.9	43684.7	1
108	3x	open_chromatin_state_5	25900.5	95219.4	1
109	3x	open_chromatin_state_5	49668.2	136288.6	1
110	3x	open_chromatin_state_5	12495.6	26144.2	1
111	3x	open_chromatin_state_5	9159.3	12425.1	1
112	3x	open_chromatin_state_5	27199.1	83522.1	1
113	3x	open_chromatin_state_5	30013.8	93930.2	1
114	3x	open_chromatin_state_5	40885.3	132312.9	1
115	3x	open_chromatin_state_5	31550.4	102781.5	1
116	3x	open_chromatin_state_5	21654.6	53759.8	1
117	3x	open_chromatin_state_5	22335.5	55279.2	1
118	3x	open_chromatin_state_5	33686.2	99392.3	1
119	3x	open_chromatin_state_5	22260.0	64509.8	1
120	3x	open_chromatin_state_5	40465.6	111338.9	1
121	3x	open_chromatin_state_5	33684.8	108931.5	1
122	3x	open_chromatin_state_5	29321.6	109442.3	1
123	3x	open_chromatin_state_5	20329.8	68583.3	1
124	3x	open_chromatin_state_5	19991.1	48085.7	1
125	3x	open_chromatin_state_5	34296.4	113936.2	1
126	3x	open_chromatin_state_5	29558.8	87314.4	1
127	3x	open_chromatin_state_5	35008.3	100230.7	1
128	3x	open_chromatin_state_5	26514.6	68674.2	1
129	3x	open_chromatin_state_5	26430.3	78906.4	1
130	3x	open_chromatin_state_5	44101.0	120761.8	1
131	3x	open_chromatin_state_5	31038.5	89550.8	1
132	3x	open_chromatin_state_5	29644.4	101788.5	1
133	3x	open_chromatin_state_5	20957.0	62234.8	1
134	3x	open_chromatin_state_5	46500.4	138602.7	1
135	3x	open_chromatin_state_5	14049.2	42961.6	1
136	3x	open_chromatin_state_5	36504.6	95894.2	1
137	3x	open_chromatin_state_5	34402.4	86949.9	1
138	3x	open_chromatin_state_5	14120.6	28392.9	1
139	3x	open_chromatin_state_5	47431.7	114503.4	1
140	3x	open_chromatin_state_5	38221.0	113740.3	1
141	3x	open_chromatin_state_5	6452.4	5782.5	2
142	3x	open_chromatin_state_5	62023.5	159760.3	2
143	3x	open_chromatin_state_5	21599.1	57004.1	2
144	3x	open_chromatin_state_5	10371.8	12361.2	2
145	3x	open_chromatin_state_5	15835.4	40583.4	2
146	3x	open_chromatin_state_5	14286.3	41312.2	2
147	3x	open_chromatin_state_5	12639.3	25364.6	2
148	3x	open_chromatin_state_5	31574.7	93906.3	2
149	3x	open_chromatin_state_5	8959.0	9998.7	2
150	3x	open_chromatin_state_5	44421.4	129977.0	2
151	3x	open_chromatin_state_5	17077.2	40798.2	2
152	3x	open_chromatin_state_5	21610.0	89547.3	2
153	3x	open_chromatin_state_5	17154.2	35510.7	2
154	3x	open_chromatin_state_5	25132.7	90979.1	2
155	3x	open_chromatin_state_5	29297.5	88355.0	2
156	3x	open_chromatin_state_5	28394.9	80384.3	2
157	3x	open_chromatin_state_5	25508.2	98131.0	2
158	3x	open_chromatin_state_5	36471.5	108110.5	2
159	3x	open_chromatin_state_5	12979.5	29503.5	2
160	3x	open_chromatin_state_5	23957.5	63803.8	2
161	3x	open_chromatin_state_5	19461.9	48114.9	2
162	3x	open_chromatin_state_5	7825.7	13670.4	3
163	3x	open_chromatin_state_5	7804.1	15772.1	4
164	3x	open_chromatin_state_5	35239.6	108879.3	4
165	3x	open_chromatin_state_5	19757.4	50435.2	4
166	3x	open_chromatin_state_5	33046.6	89762.7	4
167	3x	open_chromatin_state_5	32314.1	87275.5	4
168	3x	open_chromatin_state_5	11722.4	26841.2	4
169	3x	open_chromatin_state_5	71410.8	164416.1	4
170	3x	open_chromatin_state_5	19355.5	42480.4	4
171	3x	open_chromatin_state_5	33212.6	94432.8	4
172	3x	open_chromatin_state_5	38046.6	77424.1	4
173	3x	open_chromatin_state_5	40543.6	124949.1	4
174	3x	open_chromatin_state_5	56860.7	148833.8	4
175	3x	open_chromatin_state_5	64186.8	152967.8	4
176	3x	open_chromatin_state_5	12000.3	23480.1	4
177	3x	open_chromatin_state_5	25996.6	68953.0	4
178	3x	open_chromatin_state_5	45885.5	134628.3	4
179	3x	open_chromatin_state_5	58076.0	137590.0	4
180	3x	open_chromatin_state_5	19859.8	50873.3	4
181	3x	open_chromatin_state_5	26534.7	93941.3	4
182	3x	open_chromatin_state_5	41570.5	120554.9	4
183	3x	open_chromatin_state_5	21820.4	67117.0	4
184	3x	open_chromatin_state_5	17910.4	65519.2	4
185	3x	open_chromatin_state_5	22395.3	60292.1	4
186	3x	open_chromatin_state_5	24287.5	54180.8	4
187	3x	open_chromatin_state_5	18464.5	59712.1	4
188	3x	open_chromatin_state_5	6466.4	6957.5	5
189	3x	open_chromatin_state_5	37655.6	112683.3	5
190	3x	open_chromatin_state_5	44495.8	111184.4	5
191	3x	open_chromatin_state_5	23984.7	91067.7	5
192	3x	open_chromatin_state_5	20895.0	72909.1	5
193	3x	open_chromatin_state_5	37952.6	126464.4	5
194	3x	open_chromatin_state_5	9981.9	26827.3	5
195	3x	open_chromatin_state_5	14152.6	37641.8	5
196	3x	open_chromatin_state_5	30508.3	109273.9	5
197	3x	open_chromatin_state_5	28518.2	97250.7	5
198	3x	open_chromatin_state_5	41479.0	118567.8	5
199	3x	open_chromatin_state_5	53124.1	141838.3	5
200	3x	open_chromatin_state_5	41880.7	109075.3	5
201	3x	open_chromatin_state_5	23390.3	58672.2	5
202	3x	open_chromatin_state_5	14571.7	32881.2	5
203	3x	open_chromatin_state_5	56268.1	152073.7	5
204	3x	open_chromatin_state_5	52431.1	125941.4	5
205	3x	open_chromatin_state_5	27162.3	67987.9	5
206	3x	open_chromatin_state_5	7781.5	13105.0	6
207	3x	open_chromatin_state_5	34106.3	102871.1	6
208	3x	open_chromatin_state_5	32229.3	81681.4	6
209	3x	open_chromatin_state_5	18322.0	62974.5	6
210	3x	open_chromatin_state_5	21217.0	62438.4	6
211	3x	open_chromatin_state_5	19991.8	80841.4	6
212	3x	open_chromatin_state_5	14353.2	48676.0	6
213	3x	open_chromatin_state_5	50381.2	146281.1	6
214	3x	open_chromatin_state_5	23949.0	75721.5	6
215	3x	open_chromatin_state_5	22434.3	78920.3	6
216	3x	open_chromatin_state_5	17878.3	46942.8	6
217	3x	open_chromatin_state_5	12336.7	27335.7	6
218	3x	open_chromatin_state_5	19877.7	41302.0	6
219	3x	open_chromatin_state_5	35786.8	107010.2	6
220	3x	open_chromatin_state_5	30664.2	61996.2	6
221	3x	open_chromatin_state_5	14624.0	26883.7	6
222	3x	open_chromatin_state_5	14902.3	36636.4	6
223	3x	open_chromatin_state_5	26192.2	92255.3	6
224	3x	open_chromatin_state_5	21239.3	63747.8	6
225	3x	open_chromatin_state_5	17671.3	49200.6	6
226	3x	open_chromatin_state_5	54378.8	151087.4	6
227	3x	open_chromatin_state_5	50911.1	145037.6	6
228	3x	open_chromatin_state_5	25815.4	85308.3	6
229	3x	open_chromatin_state_5	32719.7	88254.7	6
230	3x	open_chromatin_state_5	18643.3	82887.0	6
231	3x	open_chromatin_state_5	18486.3	40555.5	6
232	3x	open_chromatin_state_5	22657.0	73980.3	6
233	3x	open_chromatin_state_5	66628.1	163720.4	6
234	3x	open_chromatin_state_5	30112.0	103578.7	6
235	3x	open_chromatin_state_5	19808.2	63466.0	6
236	3x	open_chromatin_state_5	12631.2	35562.7	6
237	3x	open_chromatin_state_5	31843.2	74268.4	6
238	3x	open_chromatin_state_5	25383.8	70802.5	6
239	3x	open_chromatin_state_5	14542.6	44411.2	6
240	3x	open_chromatin_state_5	39114.9	95176.4	6
241	3x	open_chromatin_state_5	21852.2	57905.6	6
242	3x	open_chromatin_state_5	45612.0	110354.7	6
243	3x	open_chromatin_state_5	25613.7	83183.3	6
244	3x	open_chromatin_state_5	13815.7	39367.3	6
245	3x	open_chromatin_state_5	46643.0	136559.8	6
246	3x	open_chromatin_state_5	44562.6	123636.8	6
247	3x	open_chromatin_state_5	13938.1	20409.1	6
248	3x	open_chromatin_state_5	21854.7	72033.2	6
249	3x	open_chromatin_state_5	35299.4	90387.0	6
250	3x	open_chromatin_state_5	59375.9	121566.9	6
251	3x	open_chromatin_state_5	40742.3	119867.7	6
252	3x	open_chromatin_state_5	8902.6	12568.1	6
253	3x	open_chromatin_state_5	27480.5	78071.9	6
254	3x	open_chromatin_state_5	28378.0	92801.0	6
255	3x	open_chromatin_state_5	53294.6	118655.9	6
256	3x	open_chromatin_state_5	48859.4	144780.4	6
257	3x	open_chromatin_state_5	18649.5	48861.4	6
258	3x	open_chromatin_state_5	22984.1	65179.2	6
259	3x	open_chromatin_state_5	9468.3	11839.9	6
260	3x	open_chromatin_state_5	30638.2	72075.2	6
261	3x	open_chromatin_state_5	33091.4	90519.0	6
262	3x	open_chromatin_state_5	12495.1	24602.4	6
263	3x	open_chromatin_state_5	24723.5	61494.5	6
264	3x	open_chromatin_state_5	31045.2	108187.3	6
265	3x	open_chromatin_state_5	13346.3	28327.2	6
266	3x	open_chromatin_state_5	15857.3	43358.7	6
267	3x	open_chromatin_state_5	17199.3	41625.0	6
268	3x	open_chromatin_state_5	25675.0	81289.9	6
269	3x	open_chromatin_state_5	26354.3	66251.7	6
270	3x	open_chromatin_state_5	34300.1	120359.3	6
271	3x	open_chromatin_state_5	23528.0	50234.9	6
272	3x	open_chromatin_state_5	34730.9	100285.5	6
273	3x	open_chromatin_state_5	29279.0	86903.2	6
274	3x	open_chromatin_state_5	36500.2	101529.4	6
275	3x	open_chromatin_state_5	21095.3	68499.0	6
276	3x	open_chromatin_state_5	34565.4	100929.5	6
277	3x	open_chromatin_state_5	32385.4	116797.3	6
278	3x	open_chromatin_state_5	32581.6	73246.5	6
279	3x	open_chromatin_state_5	26937.6	85250.7	6
280	3x	open_chromatin_state_5	31620.4	83476.4	6
281	3x	open_chromatin_state_5	13953.9	28085.6	6
282	3x	open_chromatin_state_5	18010.7	37833.4	6
283	3x	open_chromatin_state_5	29885.0	90906.3	6
284	3x	open_chromatin_state_5	10624.6	36472.9	6
285	3x	open_chromatin_state_5	34341.5	65988.1	6
286	3x	open_chromatin_state_5	41095.7	116555.1	6
287	3x	open_chromatin_state_5	29332.6	94847.3	6
288	3x	open_chromatin_state_5	16698.9	45446.8	6
289	3x	open_chromatin_state_5	56714.6	145185.9	6
290	3x	open_chromatin_state_5	24405.9	56521.7	6
291	3x	open_chromatin_state_5	23985.7	60809.9	6
292	3x	open_chromatin_state_5	18040.7	47215.4	6
293	3x	open_chromatin_state_5	28665.3	100242.0	6
294	3x	open_chromatin_state_5	13898.4	31934.3	6
295	3x	open_chromatin_state_5	17680.5	33664.4	6
296	3x	open_chromatin_state_5	22734.7	92672.4	6
297	3x	open_chromatin_state_5	19891.9	63596.2	6
298	3x	open_chromatin_state_5	33637.3	113461.2	6
299	3x	open_chromatin_state_5	28233.5	96607.0	6
300	3x	open_chromatin_state_5	34816.8	129172.1	6
301	3x	open_chromatin_state_5	23293.4	73784.8	6
302	3x	open_chromatin_state_5	25566.2	79179.5	6
303	3x	open_chromatin_state_5	30549.7	99169.3	6
304	3x	open_chromatin_state_5	20735.8	54060.5	6
305	3x	open_chromatin_state_5	36434.1	119746.7	6
306	3x	open_chromatin_state_5	39203.1	102423.8	6
307	3x	open_chromatin_state_5	28666.9	78113.5	6
308	3x	open_chromatin_state_5	29231.6	104465.4	6
309	3x	open_chromatin_state_5	9926.6	15405.5	6
310	3x	open_chromatin_state_5	22664.7	62566.8	6
311	3x	open_chromatin_state_5	27045.7	68316.0	6
312	3x	open_chromatin_state_5	32925.2	101552.3	6
313	3x	open_chromatin_state_5	22709.4	51203.8	6
314	3x	open_chromatin_state_5	8602.9	12035.8	6
315	3x	open_chromatin_state_5	14190.0	27469.7	6
316	3x	open_chromatin_state_5	19911.5	49977.1	6
317	3x	open_chromatin_state_5	28430.2	104545.0	6
318	3x	open_chromatin_state_5	27355.8	62980.0	6
319	3x	open_chromatin_state_5	67515.5	164631.6	6
320	3x	open_chromatin_state_5	28410.8	103287.5	6
321	3x	open_chromatin_state_5	32363.5	90789.7	6
322	3x	open_chromatin_state_5	19907.6	68859.8	6
323	3x	open_chromatin_state_5	10288.5	12947.5	6
324	3x	open_chromatin_state_5	32697.8	111236.2	6
325	3x	open_chromatin_state_5	18716.6	73240.7	6
326	3x	open_chromatin_state_5	11892.2	22415.4	6
327	3x	open_chromatin_state_5	40022.8	114943.3	6
328	3x	open_chromatin_state_5	32367.9	108870.9	6
329	3x	open_chromatin_state_5	37248.0	108542.6	6
330	3x	open_chromatin_state_5	51289.6	126991.3	6
331	3x	open_chromatin_state_5	18329.9	47138.0	6
332	3x	open_chromatin_state_5	37406.9	118358.6	6
333	3x	open_chromatin_state_5	16825.8	49053.9	6
334	3x	open_chromatin_state_5	22932.4	90124.1	6
335	3x	open_chromatin_state_5	70908.1	181153.8	6
336	3x	open_chromatin_state_5	19196.2	41511.2	6
337	3x	open_chromatin_state_5	16701.6	44284.2	6
338	3x	open_chromatin_state_5	25515.2	87082.2	6
339	3x	open_chromatin_state_5	8942.2	10507.0	6
340	3x	open_chromatin_state_5	29095.8	66991.1	6
341	3x	open_chromatin_state_5	17775.1	45402.9	6
