Run	Copy_number	Feature	Average_distance_to_nearest_feature	Standard_deviation	#_of_times_shuffled_average_was_below_real_average
0	2x	open_chromatin_state_3	3175.9	3993.1	.
1	2x	open_chromatin_state_3	6180.6	9225.6	0
2	2x	open_chromatin_state_3	30258.3	95321.9	0
3	2x	open_chromatin_state_3	38543.0	126721.3	0
4	2x	open_chromatin_state_3	23782.5	117904.5	0
5	2x	open_chromatin_state_3	14610.0	63724.6	0
6	2x	open_chromatin_state_3	7279.9	14962.8	0
7	2x	open_chromatin_state_3	36234.8	132072.2	0
8	2x	open_chromatin_state_3	33957.9	137787.6	0
9	2x	open_chromatin_state_3	32561.0	119774.9	0
10	2x	open_chromatin_state_3	26590.4	89027.5	0
11	2x	open_chromatin_state_3	19503.5	54982.5	0
12	2x	open_chromatin_state_3	39053.0	120775.3	0
13	2x	open_chromatin_state_3	4884.4	6301.3	0
14	2x	open_chromatin_state_3	14970.6	41311.4	0
15	2x	open_chromatin_state_3	42801.0	142464.5	0
16	2x	open_chromatin_state_3	21292.8	77321.5	0
17	2x	open_chromatin_state_3	27247.6	100058.4	0
18	2x	open_chromatin_state_3	19479.2	81653.2	0
19	2x	open_chromatin_state_3	14765.3	42001.3	0
20	2x	open_chromatin_state_3	26512.4	109002.0	0
21	2x	open_chromatin_state_3	19013.5	77455.7	0
22	2x	open_chromatin_state_3	6511.4	9395.0	0
23	2x	open_chromatin_state_3	46763.6	148808.7	0
24	2x	open_chromatin_state_3	11316.2	47872.9	0
25	2x	open_chromatin_state_3	16800.6	62103.1	0
26	2x	open_chromatin_state_3	10203.6	28845.2	0
27	2x	open_chromatin_state_3	25151.9	101066.6	0
28	2x	open_chromatin_state_3	12279.8	49290.4	0
29	2x	open_chromatin_state_3	37710.1	141829.3	0
30	2x	open_chromatin_state_3	34111.9	114863.9	0
31	2x	open_chromatin_state_3	18869.6	85837.5	0
32	2x	open_chromatin_state_3	39893.1	131237.4	0
33	2x	open_chromatin_state_3	26740.7	97923.1	0
34	2x	open_chromatin_state_3	9788.4	45808.2	0
35	2x	open_chromatin_state_3	37861.4	125880.8	0
36	2x	open_chromatin_state_3	25447.2	100383.4	0
37	2x	open_chromatin_state_3	35170.3	132884.0	0
38	2x	open_chromatin_state_3	12730.0	40433.6	0
39	2x	open_chromatin_state_3	43511.0	130381.3	0
40	2x	open_chromatin_state_3	24568.2	103303.6	0
41	2x	open_chromatin_state_3	32688.4	121388.1	0
42	2x	open_chromatin_state_3	12960.8	60645.7	0
43	2x	open_chromatin_state_3	21506.4	89155.2	0
44	2x	open_chromatin_state_3	21261.9	107273.4	0
45	2x	open_chromatin_state_3	5372.8	7341.4	0
46	2x	open_chromatin_state_3	7964.9	16402.2	0
47	2x	open_chromatin_state_3	69232.9	169224.7	0
48	2x	open_chromatin_state_3	29768.7	122098.5	0
49	2x	open_chromatin_state_3	20559.2	70212.6	0
50	2x	open_chromatin_state_3	52284.6	166597.6	0
51	2x	open_chromatin_state_3	19703.4	86347.4	0
52	2x	open_chromatin_state_3	37447.9	134260.1	0
53	2x	open_chromatin_state_3	26281.2	110653.5	0
54	2x	open_chromatin_state_3	14917.8	39510.5	0
55	2x	open_chromatin_state_3	23216.6	82340.1	0
56	2x	open_chromatin_state_3	37171.1	124368.7	0
57	2x	open_chromatin_state_3	29450.1	101608.5	0
58	2x	open_chromatin_state_3	60514.9	186328.0	0
59	2x	open_chromatin_state_3	23149.8	89346.1	0
60	2x	open_chromatin_state_3	18112.3	49506.7	0
61	2x	open_chromatin_state_3	16714.0	80030.1	0
62	2x	open_chromatin_state_3	31135.2	107976.5	0
63	2x	open_chromatin_state_3	36183.0	108222.1	0
64	2x	open_chromatin_state_3	25909.3	106828.9	0
65	2x	open_chromatin_state_3	14425.3	46478.5	0
66	2x	open_chromatin_state_3	23964.7	80667.0	0
67	2x	open_chromatin_state_3	30822.2	124479.1	0
68	2x	open_chromatin_state_3	77955.7	196111.8	0
69	2x	open_chromatin_state_3	24126.9	116044.3	0
70	2x	open_chromatin_state_3	23645.8	82295.3	0
71	2x	open_chromatin_state_3	19840.7	69357.3	0
72	2x	open_chromatin_state_3	15685.6	62184.4	0
73	2x	open_chromatin_state_3	29391.6	90168.8	0
74	2x	open_chromatin_state_3	27230.2	115288.3	0
75	2x	open_chromatin_state_3	32410.9	125025.1	0
76	2x	open_chromatin_state_3	44287.1	148418.3	0
77	2x	open_chromatin_state_3	45683.3	158336.5	0
78	2x	open_chromatin_state_3	41929.6	144567.9	0
79	2x	open_chromatin_state_3	21607.0	62800.9	0
80	2x	open_chromatin_state_3	13536.1	48795.3	0
81	2x	open_chromatin_state_3	37429.2	131394.2	0
82	2x	open_chromatin_state_3	14267.5	58354.1	0
83	2x	open_chromatin_state_3	18334.5	56182.7	0
84	2x	open_chromatin_state_3	17027.5	68681.8	0
85	2x	open_chromatin_state_3	31944.2	122713.2	0
86	2x	open_chromatin_state_3	4474.8	5364.0	0
87	2x	open_chromatin_state_3	22506.2	85674.4	0
88	2x	open_chromatin_state_3	6308.0	11693.1	0
89	2x	open_chromatin_state_3	40594.4	122399.2	0
90	2x	open_chromatin_state_3	40858.4	125972.5	0
91	2x	open_chromatin_state_3	16084.4	43403.4	0
