Run	Copy_number	Feature	Average_distance_to_nearest_feature	Standard_deviation	#_of_times_shuffled_average_was_below_real_average
0	3x	open_chromatin_state_3	4241.5	5833.2	.
1	3x	open_chromatin_state_3	23987.8	96920.0	0
2	3x	open_chromatin_state_3	24084.3	88833.4	0
3	3x	open_chromatin_state_3	15411.7	39726.0	0
4	3x	open_chromatin_state_3	23327.0	80474.1	0
5	3x	open_chromatin_state_3	9816.5	14841.8	0
6	3x	open_chromatin_state_3	40613.2	127663.5	0
7	3x	open_chromatin_state_3	47630.8	128139.6	0
8	3x	open_chromatin_state_3	47777.6	152231.2	0
9	3x	open_chromatin_state_3	7656.0	15394.8	0
10	3x	open_chromatin_state_3	38929.5	133941.7	0
11	3x	open_chromatin_state_3	15511.8	69314.8	0
12	3x	open_chromatin_state_3	19231.5	51654.4	0
13	3x	open_chromatin_state_3	14095.5	51862.8	0
14	3x	open_chromatin_state_3	7869.2	18195.5	0
15	3x	open_chromatin_state_3	23702.3	115934.4	0
16	3x	open_chromatin_state_3	32681.9	120498.9	0
17	3x	open_chromatin_state_3	17976.8	38958.6	0
18	3x	open_chromatin_state_3	32859.7	104253.2	0
19	3x	open_chromatin_state_3	17691.5	52076.3	0
20	3x	open_chromatin_state_3	26878.9	116264.4	0
21	3x	open_chromatin_state_3	50905.8	156840.8	0
22	3x	open_chromatin_state_3	19423.6	84956.6	0
23	3x	open_chromatin_state_3	7440.4	17618.5	0
24	3x	open_chromatin_state_3	42755.5	144658.8	0
25	3x	open_chromatin_state_3	17309.0	62071.0	0
26	3x	open_chromatin_state_3	13872.0	43282.4	0
27	3x	open_chromatin_state_3	28324.3	79551.7	0
28	3x	open_chromatin_state_3	76979.8	198929.1	0
29	3x	open_chromatin_state_3	28110.0	82645.4	0
30	3x	open_chromatin_state_3	33731.8	134065.7	0
31	3x	open_chromatin_state_3	6503.1	16418.3	0
32	3x	open_chromatin_state_3	34485.7	122228.5	0
33	3x	open_chromatin_state_3	12554.0	44472.2	0
34	3x	open_chromatin_state_3	41305.7	143957.3	0
35	3x	open_chromatin_state_3	4274.0	6875.4	0
36	3x	open_chromatin_state_3	45905.7	121266.0	0
37	3x	open_chromatin_state_3	12101.4	41161.1	0
38	3x	open_chromatin_state_3	16665.1	62864.6	0
39	3x	open_chromatin_state_3	31445.8	100913.6	0
40	3x	open_chromatin_state_3	7126.9	12184.3	0
41	3x	open_chromatin_state_3	20626.9	105385.4	0
42	3x	open_chromatin_state_3	20452.7	90845.5	0
