Run	Copy_number	Feature	Average_distance_to_nearest_feature	Standard_deviation	#_of_times_shuffled_average_was_below_real_average
0	2x	open_chromatin_state_7	12241.5	16965.1	.
1	2x	open_chromatin_state_7	36649.7	135182.1	0
2	2x	open_chromatin_state_7	40738.3	136807.1	0
3	2x	open_chromatin_state_7	19663.2	60490.9	0
4	2x	open_chromatin_state_7	72251.6	194166.7	0
5	2x	open_chromatin_state_7	45200.8	163906.9	0
6	2x	open_chromatin_state_7	37529.7	84659.9	0
7	2x	open_chromatin_state_7	14768.8	27478.4	0
8	2x	open_chromatin_state_7	17772.5	44933.2	0
9	2x	open_chromatin_state_7	83115.1	193557.0	0
10	2x	open_chromatin_state_7	42316.5	123559.9	0
11	2x	open_chromatin_state_7	22428.0	95745.7	0
12	2x	open_chromatin_state_7	48246.8	146723.6	0
13	2x	open_chromatin_state_7	33869.7	83515.6	0
14	2x	open_chromatin_state_7	30693.6	87269.5	0
15	2x	open_chromatin_state_7	19202.9	43610.4	0
16	2x	open_chromatin_state_7	26176.4	90758.3	0
17	2x	open_chromatin_state_7	65040.7	193681.6	0
18	2x	open_chromatin_state_7	30569.4	127089.9	0
19	2x	open_chromatin_state_7	20304.2	74404.1	0
20	2x	open_chromatin_state_7	10341.0	12509.2	1
21	2x	open_chromatin_state_7	14397.0	25005.7	1
22	2x	open_chromatin_state_7	49232.0	181696.0	1
23	2x	open_chromatin_state_7	107475.9	244427.2	1
24	2x	open_chromatin_state_7	15104.8	16112.7	1
25	2x	open_chromatin_state_7	48741.6	163579.6	1
26	2x	open_chromatin_state_7	45835.8	117729.2	1
27	2x	open_chromatin_state_7	45621.2	126546.3	1
28	2x	open_chromatin_state_7	61976.5	177517.0	1
29	2x	open_chromatin_state_7	44108.2	91288.8	1
30	2x	open_chromatin_state_7	15989.6	24525.8	1
31	2x	open_chromatin_state_7	78221.2	220957.2	1
32	2x	open_chromatin_state_7	42888.0	154941.3	1
33	2x	open_chromatin_state_7	26336.5	99710.9	1
34	2x	open_chromatin_state_7	25897.0	98369.5	1
35	2x	open_chromatin_state_7	27948.7	110382.0	1
36	2x	open_chromatin_state_7	26963.8	71119.5	1
37	2x	open_chromatin_state_7	42997.4	150693.1	1
